bug_id,area,architecture,recorder_config,benchmark,variant,seed,workload_scale,memory_words,buffer_depth,target,flow,current_status,error_code,first_failure_stage,root_cause,evidence_file,required_for_zero_fail,fix_status,notes
V2ZF-07071,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07072,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07073,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07074,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07075,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07076,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07077,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07078,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07079,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07080,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07081,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07082,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07083,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07084,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07085,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07086,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07087,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07088,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07089,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07090,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07091,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07092,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07093,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07094,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07095,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07096,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07097,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07098,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07099,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07100,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07101,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07102,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07103,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07104,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07105,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07106,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07107,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07108,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07109,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07110,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07111,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07112,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07113,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07114,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07115,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07116,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07117,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07118,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07119,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,short,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07120,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,short,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07121,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,short,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07122,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,short,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07123,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,short,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07124,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,short,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07125,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,medium,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07126,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,medium,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07127,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,medium,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07128,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,medium,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07129,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,medium,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07130,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07131,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,medium,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07132,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,medium,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07133,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,medium,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07134,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,medium,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07135,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,medium,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07136,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07137,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,medium,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07138,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,medium,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07139,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,medium,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07140,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,medium,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07141,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,medium,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07142,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,3,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07143,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,medium,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07144,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,medium,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07145,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,medium,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07146,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,medium,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07147,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,medium,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07148,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,4,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07149,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,medium,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07150,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,medium,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07151,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,medium,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07152,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,medium,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07153,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,medium,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07154,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,5,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07155,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,long,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07156,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,long,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07157,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,long,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07158,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,long,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07159,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,long,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07160,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,1,long,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07161,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,long,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07162,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,long,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-07163,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,long,NA,256,NA,NA,FAIL,NA,replay_status,measured with current full-core simulator buffer depth 256,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-07164,BUFFER_OVERFLOW,v2,full,sensor_threshold_bug,no_failure_edge,2,long,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
