architecture,recorder_config,benchmark,variant,seed,workload_scale,baseline,bytes,events,measured_or_estimated,replay_success,property_match,final_signature_match,event_match,reduction_vs_full_instruction_pct,reduction_vs_full_commit_pct,reduction_vs_snapshot_pct,diagnostic_context_available,notes
v2,minimal,watchdog_timeout_bug,fixed,4,long,v2_minimal,264,31,estimated,NA,NA,NA,NA,99.89,99.95,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,fixed,4,long,v2_core,736,90,estimated,NA,NA,NA,NA,99.70,99.85,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,fixed,4,long,v2_hashed,736,90,estimated,NA,NA,NA,NA,99.70,99.85,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,fixed,4,long,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,99.17,99.59,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,fixed,4,long,v2_full,4112,256,estimated,NA,NA,NA,NA,98.32,99.16,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,full_instruction_trace,244752,30594,estimated,NA,NA,NA,NA,0.00,50.00,-5875.39,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,full_commit_trace,489504,30594,estimated,NA,NA,NA,NA,-100.00,0.00,-11850.78,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,pc_only_trace,122376,30594,estimated,NA,NA,NA,NA,50.00,75.00,-2887.70,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,branch_trace,45888,3824,estimated,NA,NA,NA,NA,81.25,90.63,-1020.31,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,load_store_trace,1536,128,estimated,NA,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,99.69,99.84,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,99.92,99.96,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,99.58,99.79,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,long,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,98.33,99.16,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,watchdog_timeout_bug,fixed,5,long,v1_replaycapsule_full,5376,256,measured,false,PASS,PASS,FAIL,97.80,98.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,watchdog_timeout_bug,fixed,5,long,v2_minimal,264,31,estimated,NA,NA,NA,NA,99.89,99.95,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,fixed,5,long,v2_core,736,90,estimated,NA,NA,NA,NA,99.70,99.85,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,fixed,5,long,v2_hashed,736,90,estimated,NA,NA,NA,NA,99.70,99.85,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,fixed,5,long,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,99.17,99.59,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,fixed,5,long,v2_full,4112,256,estimated,NA,NA,NA,NA,98.32,99.16,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,full_instruction_trace,445880,55735,estimated,NA,NA,NA,NA,0.00,50.00,-10785.74,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,full_commit_trace,891760,55735,estimated,NA,NA,NA,NA,-100.00,0.00,-21671.48,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,pc_only_trace,222940,55735,estimated,NA,NA,NA,NA,50.00,75.00,-5342.87,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,branch_trace,83592,6966,estimated,NA,NA,NA,NA,81.25,90.63,-1940.82,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,load_store_trace,1536,128,estimated,NA,NA,NA,NA,99.66,99.83,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,99.83,99.91,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,99.96,99.98,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,99.77,99.89,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,1,stress,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,99.08,99.54,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,watchdog_timeout_bug,fixed,1,stress,v1_replaycapsule_full,5376,256,measured,false,PASS,PASS,FAIL,98.79,99.40,-31.25,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,watchdog_timeout_bug,fixed,1,stress,v2_minimal,264,31,estimated,NA,NA,NA,NA,99.94,99.97,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,fixed,1,stress,v2_core,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,fixed,1,stress,v2_hashed,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,fixed,1,stress,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,99.55,99.77,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,fixed,1,stress,v2_full,4112,256,estimated,NA,NA,NA,NA,99.08,99.54,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,full_instruction_trace,445880,55735,estimated,NA,NA,NA,NA,0.00,50.00,-10785.74,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,full_commit_trace,891760,55735,estimated,NA,NA,NA,NA,-100.00,0.00,-21671.48,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,pc_only_trace,222940,55735,estimated,NA,NA,NA,NA,50.00,75.00,-5342.87,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,branch_trace,83592,6966,estimated,NA,NA,NA,NA,81.25,90.63,-1940.82,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,load_store_trace,1536,128,estimated,NA,NA,NA,NA,99.66,99.83,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,99.83,99.91,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,99.96,99.98,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,99.77,99.89,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,2,stress,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,99.08,99.54,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,watchdog_timeout_bug,fixed,2,stress,v1_replaycapsule_full,5376,256,measured,false,PASS,PASS,FAIL,98.79,99.40,-31.25,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,watchdog_timeout_bug,fixed,2,stress,v2_minimal,264,31,estimated,NA,NA,NA,NA,99.94,99.97,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,fixed,2,stress,v2_core,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,fixed,2,stress,v2_hashed,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,fixed,2,stress,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,99.55,99.77,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,fixed,2,stress,v2_full,4112,256,estimated,NA,NA,NA,NA,99.08,99.54,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,full_instruction_trace,445880,55735,estimated,NA,NA,NA,NA,0.00,50.00,-10785.74,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,full_commit_trace,891760,55735,estimated,NA,NA,NA,NA,-100.00,0.00,-21671.48,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,pc_only_trace,222940,55735,estimated,NA,NA,NA,NA,50.00,75.00,-5342.87,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,branch_trace,83592,6966,estimated,NA,NA,NA,NA,81.25,90.63,-1940.82,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,load_store_trace,1536,128,estimated,NA,NA,NA,NA,99.66,99.83,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,99.83,99.91,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,99.96,99.98,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,99.77,99.89,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,3,stress,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,99.08,99.54,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,watchdog_timeout_bug,fixed,3,stress,v1_replaycapsule_full,5376,256,measured,false,PASS,PASS,FAIL,98.79,99.40,-31.25,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,watchdog_timeout_bug,fixed,3,stress,v2_minimal,264,31,estimated,NA,NA,NA,NA,99.94,99.97,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,fixed,3,stress,v2_core,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,fixed,3,stress,v2_hashed,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,fixed,3,stress,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,99.55,99.77,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,fixed,3,stress,v2_full,4112,256,estimated,NA,NA,NA,NA,99.08,99.54,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,full_instruction_trace,445880,55735,estimated,NA,NA,NA,NA,0.00,50.00,-10785.74,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,full_commit_trace,891760,55735,estimated,NA,NA,NA,NA,-100.00,0.00,-21671.48,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,pc_only_trace,222940,55735,estimated,NA,NA,NA,NA,50.00,75.00,-5342.87,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,branch_trace,83592,6966,estimated,NA,NA,NA,NA,81.25,90.63,-1940.82,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,load_store_trace,1536,128,estimated,NA,NA,NA,NA,99.66,99.83,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,99.83,99.91,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,99.96,99.98,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,99.77,99.89,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,4,stress,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,99.08,99.54,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,watchdog_timeout_bug,fixed,4,stress,v1_replaycapsule_full,5376,256,measured,false,PASS,PASS,FAIL,98.79,99.40,-31.25,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,watchdog_timeout_bug,fixed,4,stress,v2_minimal,264,31,estimated,NA,NA,NA,NA,99.94,99.97,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,fixed,4,stress,v2_core,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,fixed,4,stress,v2_hashed,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,fixed,4,stress,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,99.55,99.77,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,fixed,4,stress,v2_full,4112,256,estimated,NA,NA,NA,NA,99.08,99.54,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,full_instruction_trace,445880,55735,estimated,NA,NA,NA,NA,0.00,50.00,-10785.74,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,full_commit_trace,891760,55735,estimated,NA,NA,NA,NA,-100.00,0.00,-21671.48,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,pc_only_trace,222940,55735,estimated,NA,NA,NA,NA,50.00,75.00,-5342.87,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,branch_trace,83592,6966,estimated,NA,NA,NA,NA,81.25,90.63,-1940.82,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,load_store_trace,1536,128,estimated,NA,NA,NA,NA,99.66,99.83,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,99.83,99.91,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,99.96,99.98,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,99.77,99.89,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,fixed,5,stress,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,99.08,99.54,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,watchdog_timeout_bug,fixed,5,stress,v1_replaycapsule_full,5376,256,measured,false,PASS,PASS,FAIL,98.79,99.40,-31.25,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,watchdog_timeout_bug,fixed,5,stress,v2_minimal,264,31,estimated,NA,NA,NA,NA,99.94,99.97,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,fixed,5,stress,v2_core,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,fixed,5,stress,v2_hashed,736,90,estimated,NA,NA,NA,NA,99.83,99.92,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,fixed,5,stress,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,99.55,99.77,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,fixed,5,stress,v2_full,4112,256,estimated,NA,NA,NA,NA,99.08,99.54,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,full_instruction_trace,13280,1660,estimated,NA,NA,NA,NA,0.00,50.00,-224.22,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,full_commit_trace,26560,1660,estimated,NA,NA,NA,NA,-100.00,0.00,-548.44,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,pc_only_trace,6640,1660,estimated,NA,NA,NA,NA,50.00,75.00,-62.11,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,branch_trace,2484,207,estimated,NA,NA,NA,NA,81.30,90.65,39.36,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,load_store_trace,1536,128,estimated,NA,NA,NA,NA,88.43,94.22,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,94.22,97.11,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,98.55,99.28,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,92.32,96.16,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,1,smoke,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,69.16,84.58,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,watchdog_timeout_bug,no_failure_edge,1,smoke,v1_replaycapsule_full,5376,256,measured,true,PASS,PASS,PASS,59.52,79.76,-31.25,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,watchdog_timeout_bug,no_failure_edge,1,smoke,v2_minimal,264,31,estimated,NA,NA,NA,NA,98.01,99.01,93.55,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,watchdog_timeout_bug,no_failure_edge,1,smoke,v2_core,736,90,estimated,NA,NA,NA,NA,94.46,97.23,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,smoke,v2_hashed,736,90,estimated,NA,NA,NA,NA,94.46,97.23,82.03,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,watchdog_timeout_bug,no_failure_edge,1,smoke,v2_diagnostic,2020,167,estimated,NA,NA,NA,NA,84.79,92.39,50.68,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,watchdog_timeout_bug,no_failure_edge,1,smoke,v2_full,4112,256,estimated,NA,NA,NA,NA,69.04,84.52,-0.39,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,full_instruction_trace,13280,1660,estimated,NA,NA,NA,NA,0.00,50.00,-224.22,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,full_commit_trace,26560,1660,estimated,NA,NA,NA,NA,-100.00,0.00,-548.44,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,pc_only_trace,6640,1660,estimated,NA,NA,NA,NA,50.00,75.00,-62.11,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,branch_trace,2484,207,estimated,NA,NA,NA,NA,81.30,90.65,39.36,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,load_store_trace,1536,128,estimated,NA,NA,NA,NA,88.43,94.22,62.50,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,mmio_only_trace,768,64,estimated,NA,NA,NA,NA,94.22,97.11,81.25,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,interrupt_only_trace,192,16,estimated,NA,NA,NA,NA,98.55,99.28,95.31,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,interrupt_plus_mmio_trace,1020,85,estimated,NA,NA,NA,NA,92.32,96.16,75.10,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,watchdog_timeout_bug,no_failure_edge,2,smoke,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,69.16,84.58,0.00,true,ESTIMATED fixed 4KiB state snapshot
